date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2018-02-02,-210262127.57050765,1180046456.241604,11579666.385545563,-4394625.368956588,-34828500.000000015,0.0,0.0,942140869.6876855,-336395306.7304449,1278536176.4181304
2018-02-09,25588266.64628285,820141904.1279844,8698636.275418244,-728355.706469465,-44640000.00000001,0.0,0.0,809060451.3432161,47600511.83568764,761459939.5075284
2018-02-16,-232276354.49454278,971854502.7504158,9192378.545080643,-2374656.474564138,-88182147.04350005,0.0,0.0,658213723.2828894,-374582077.8463888,1032795801.1292782
2018-02-23,-271574736.6157738,1009285859.3788757,8007720.216217041,-75244.12518269074,-89656193.32350005,0.0,0.0,655987405.5306362,-447690511.8697777,1103677917.400414
2018-03-02,-52232337.33301481,891839336.8387359,7387964.394457594,-221453.2623019854,-29290350.00000001,0.0,0.0,817483160.6378766,-96769844.24145126,914253004.8793279
2018-03-09,112605309.4534127,1129000516.405739,10052449.262790736,-1680262.9637434296,-46662750.00000001,0.0,0.0,1203315262.158199,157357073.40630913,1045958188.75189
2018-03-16,-110194766.45187616,1029417953.341175,9407755.759890422,727513.9320648392,-38678700.000000015,0.0,0.0,890679756.5812541,-151376102.08099174,1042055858.6622459
2018-03-23,-108641992.88283367,792629597.5833585,8830773.499647316,-770063.6952942822,-38615925.00000002,0.0,0.0,653432389.5048778,-149370867.08669567,802803256.5915735
2018-03-30,-119147597.08997107,809855485.898298,7706874.685300987,771101.2391161236,-38548500.00000002,0.0,0.0,660637364.732744,-171077617.91023636,831714982.6429803
2018-04-06,35042343.246489964,757434733.6579367,7705772.733348766,-358682.53444676776,-40176000.00000001,0.0,0.0,759648167.1033287,65128828.671627045,694519338.4317017
2018-04-13,-196149755.36230016,953601546.2675217,8946164.587182783,276405.4501195019,-42363825.000000015,0.0,0.0,724310535.9425238,-312743198.68614197,1037053734.6286658
2018-04-20,-197736048.1306951,946269335.9816654,8140152.287334662,664777.1350175892,-45128250.00000001,0.0,0.0,712209967.2733226,-310692462.59589386,1022902429.8692164
2018-04-27,-127664933.27501898,815973076.0126407,6393739.843109306,594917.5497120863,-43217100.00000002,0.0,0.0,652079700.1304431,-184429576.45519543,836509276.5856385
2018-05-04,-56231408.33319041,808126186.6048378,5997836.772936272,-1464911.6708717395,-36921000.00000001,0.0,0.0,719506703.3737118,-55154396.35867977,774661099.7323916
2018-05-11,-118614545.68133211,939582037.08345,5800896.795134325,-1549429.3919763728,-46088475.000000015,0.0,0.0,779130483.8052758,-169112493.34115028,948242977.1464261
2018-05-18,-144763017.28263623,949262034.0864776,5570363.693979678,622601.7703164984,-46200075.00000001,0.0,0.0,764491907.2681375,-213271995.56237411,977763902.8305116
2018-05-25,-89975771.06536895,843337463.3753124,4501893.620871225,1259800.966963561,-41859300.00000002,0.0,0.0,717264086.8977782,-117707115.69916725,834971202.5969454
2018-06-01,-48475452.98480971,814464270.6723413,3943503.3027964327,2324596.4649819797,-99332877.73350005,0.0,0.0,672924039.7218101,-88684998.81763744,761609038.5394475
2018-06-08,-56942102.612802446,901041755.7187887,4335999.689504039,857493.6445070044,-50824500.00000002,0.0,0.0,798468646.4399974,-58016102.71366501,856484749.1536624
2018-06-15,-104567176.68112192,914612161.1925632,5018043.831260347,1472868.4710028335,-45256125.00000001,0.0,0.0,771279771.8137044,-145202516.04380417,916482287.8575085
2018-06-22,-106933628.54459335,815021078.223952,5031078.003995633,2309340.4470857494,-45307275.00000002,0.0,0.0,670120593.1304401,-194633349.1705246,864753942.3009647
2018-06-29,50968104.51139385,752462218.0659548,3435874.27137971,3622026.5064168107,-43435650.000000015,0.0,0.0,767052573.3551452,92940513.77078629,674112059.5843589
2018-07-06,41453483.006347306,794573474.5085533,4632054.824504947,2367562.9936096724,-40269000.000000015,0.0,0.0,802757575.3330152,76183622.31767368,726573953.0153415
2018-07-13,119281976.43047409,777492043.2724669,4646176.511034825,3425648.354117212,-46128000.000000015,0.0,0.0,858717844.568093,169248972.0266018,689468872.5414912
2018-07-20,77211481.41334544,729044544.4665078,3855901.636606948,5500149.77687648,-47990325.00000003,0.0,0.0,767621752.2933366,93941345.35969543,673680406.9336412
2018-07-27,82641032.28711699,699857574.5930095,4022921.842579452,7358072.548680261,-49871250.00000003,0.0,0.0,744008351.2713863,148977113.880414,595031237.3909723
2018-08-03,-138852464.40974534,678709986.715755,4004702.0940590235,6562057.122767923,-38922825.00000001,0.0,0.0,511501456.52283657,-205411343.58115196,716912800.1039885
2018-08-10,-126598610.55087936,750733878.1877793,5455262.635879399,9005359.829229813,-49057500.000000015,0.0,0.0,589538390.1020092,-183358520.98368263,772896911.0856918
2018-08-17,24748895.553539257,773127877.875372,5200722.640002697,11836278.475838043,-50313000.00000002,0.0,0.0,764600774.5447521,45534287.72725773,719066486.8174944
2018-08-24,5043901.305067765,792248836.924352,5373309.718588837,9542477.640831852,-51289500.000000015,0.0,0.0,760919025.5888405,8677717.494515419,752241308.0943251
2018-08-31,-117473347.52329877,739098276.3089046,4742505.383791466,13143376.611885944,-112301732.84850004,0.0,0.0,527209077.93278325,-211516168.64884377,738725246.581627
2018-09-07,26242751.33879787,654923674.0728624,4160496.420865464,14397493.229165131,-45837375.00000002,0.0,0.0,653887040.0616908,48386969.057946205,605500071.0037446
2018-09-14,-23114038.88996082,618977719.3551307,4179487.5697724214,13378249.417212157,-54358500.00000002,0.0,0.0,559062917.4521544,6181411.348340988,552881506.1038134
2018-09-21,-37737633.249244966,680819837.7077069,4266490.345186867,11270556.404033486,-52824000.00000002,0.0,0.0,605795251.2076824,-19921045.026478767,625716296.2341611
2018-09-28,15567193.663106704,606007558.0350308,3793772.523182819,10566464.97177448,-52219500.00000002,0.0,0.0,583715489.1930948,30374470.74094677,553341018.4521481
2018-10-05,-84847889.08106844,429911319.2696054,3430822.902868098,8290654.6962344535,-43082250.000000015,0.0,0.0,313702657.7876395,-107300350.71578598,421003008.5034255
2018-10-12,88044117.29970746,198420238.41402152,2130090.9465915705,9120390.419113373,-50545500.00000002,0.0,0.0,247169337.0794339,160737557.55754185,86431779.52189204
2018-10-19,2774679.574898253,147510082.57416078,1132032.0608516983,7286192.46535607,-52196250.000000015,0.0,0.0,106506736.67526679,7158021.891745567,99348714.78352122
2018-10-26,5424826.81780694,-39612007.40887302,-499105.1610863147,6824763.869711264,-49894500.00000002,0.0,0.0,-77756021.88244116,55168472.00414562,-132924493.88658679
2018-11-02,-234738206.3873411,86208089.00940992,-67733.19602195616,6031965.705944861,-82051158.77850004,0.0,0.0,-224617043.64650828,-380465590.6359539,155848546.98944563
2018-11-09,30014352.518461067,153535554.39304355,1589910.3084995875,8158095.024611691,-48081000.00000003,0.0,0.0,145216912.24461585,56130662.28776169,89086249.95685416
2018-11-16,-27074316.972924177,77216246.05048999,-1096700.6349884565,8653931.111381661,-47476500.000000015,0.0,0.0,10222659.553959012,-3360052.042155266,13582711.596114278
2018-11-23,-6666688.350062482,-159142111.89622337,-2568211.7663763007,7673424.163278309,-46662750.00000001,0.0,0.0,-207366337.84938383,-11990772.436662674,-195375565.41272116
2018-11-30,-133392284.06346318,-3081731.6888624714,-2876566.8782105125,7521294.487486231,-120539208.59250006,0.0,0.0,-252368496.73555,-241822893.03788948,-10545603.697660506
2018-12-07,106539343.868209,-199387712.6252485,-3665930.7517026532,3278949.1289062463,-46011750.00000001,0.0,0.0,-139247100.3798359,146207832.11485004,-285454932.49468595
