date,book,method,var
2022-11-15,irs_recv_10y,PCA + GARCH,246944694.03280708
2022-11-15,fwd_recv_2y5y,Delta-Normal,42037427.48878252
2022-11-15,fwd_recv_2y5y,Monte Carlo,41492683.15005141
2022-11-15,fwd_recv_2y5y,PCA + GARCH,77447339.29961084
2022-11-15,fwd_recv_5y5y,Delta-Normal,79409314.68586493
2022-11-15,fwd_recv_5y5y,Monte Carlo,79038548.45735975
2022-11-15,fwd_recv_5y5y,PCA + GARCH,152950703.2992571
2022-11-15,payer_5y,Delta-Normal,219533162.79832762
2022-11-15,payer_5y,Monte Carlo,219409814.62648895
2022-11-15,payer_5y,PCA + GARCH,571928038.7149714
2022-11-15,payer_10y,Delta-Normal,318795743.2372528
2022-11-15,payer_10y,Monte Carlo,318361061.81444144
2022-11-15,payer_10y,PCA + GARCH,829236223.5142151
2022-11-22,unhedged,Delta-Normal,112975438.76024362
2022-11-22,unhedged,Monte Carlo,113672578.33499222
2022-11-22,unhedged,PCA + GARCH,263205664.86544892
2022-11-22,irs_recv_5y,Delta-Normal,16031508.150842609
2022-11-22,irs_recv_5y,Monte Carlo,15895495.477724824
2022-11-22,irs_recv_5y,PCA + GARCH,26297949.925953053
2022-11-22,irs_recv_10y,Delta-Normal,112361097.04471593
2022-11-22,irs_recv_10y,Monte Carlo,110444890.15643722
2022-11-22,irs_recv_10y,PCA + GARCH,231526916.62125903
2022-11-22,fwd_recv_2y5y,Delta-Normal,42117131.31593273
2022-11-22,fwd_recv_2y5y,Monte Carlo,42546535.47435117
2022-11-22,fwd_recv_2y5y,PCA + GARCH,69870203.81745891
2022-11-22,fwd_recv_5y5y,Delta-Normal,79448142.02025501
2022-11-22,fwd_recv_5y5y,Monte Carlo,78829398.37126206
2022-11-22,fwd_recv_5y5y,PCA + GARCH,137876791.2235804
2022-11-22,payer_5y,Delta-Normal,220116097.98460057
2022-11-22,payer_5y,Monte Carlo,221179655.8179685
2022-11-22,payer_5y,PCA + GARCH,514287770.71525407
2022-11-22,payer_10y,Delta-Normal,321284513.34082174
2022-11-22,payer_10y,Monte Carlo,326309586.5353376
2022-11-22,payer_10y,PCA + GARCH,749419377.5731483
2022-11-29,unhedged,Delta-Normal,113208914.42210352
2022-11-29,unhedged,Monte Carlo,113507865.59959982
2022-11-29,unhedged,PCA + GARCH,249739094.48773882
2022-11-29,irs_recv_5y,Delta-Normal,15992213.638019593
2022-11-29,irs_recv_5y,Monte Carlo,15979518.064158956
2022-11-29,irs_recv_5y,PCA + GARCH,23263124.580855064
2022-11-29,irs_recv_10y,Delta-Normal,113173848.14014357
2022-11-29,irs_recv_10y,Monte Carlo,111178570.87055293
2022-11-29,irs_recv_10y,PCA + GARCH,216819726.1921578
2022-11-29,fwd_recv_2y5y,Delta-Normal,42201172.81363081
2022-11-29,fwd_recv_2y5y,Monte Carlo,41431497.82448793
2022-11-29,fwd_recv_2y5y,PCA + GARCH,67494948.02370213
2022-11-29,fwd_recv_5y5y,Delta-Normal,79503738.18465832
2022-11-29,fwd_recv_5y5y,Monte Carlo,79723786.59915644
2022-11-29,fwd_recv_5y5y,PCA + GARCH,130997213.77826571
2022-11-29,payer_5y,Delta-Normal,220651494.27855718
2022-11-29,payer_5y,Monte Carlo,221590505.41983703
2022-11-29,payer_5y,PCA + GARCH,487307211.4353098
2022-11-29,payer_10y,Delta-Normal,322646332.54057014
2022-11-29,payer_10y,Monte Carlo,323135788.2891475
2022-11-29,payer_10y,PCA + GARCH,718470025.2028406
2022-12-06,unhedged,Delta-Normal,113681817.61268039
2022-12-06,unhedged,Monte Carlo,113076852.22685972
2022-12-06,unhedged,PCA + GARCH,240022222.1340376
2022-12-06,irs_recv_5y,Delta-Normal,15844868.470411131
2022-12-06,irs_recv_5y,Monte Carlo,15772995.648647139
2022-12-06,irs_recv_5y,PCA + GARCH,20696213.150354482
2022-12-06,irs_recv_10y,Delta-Normal,115637498.43965185
2022-12-06,irs_recv_10y,Monte Carlo,113934017.27648984
2022-12-06,irs_recv_10y,PCA + GARCH,218849027.52773607
2022-12-06,fwd_recv_2y5y,Delta-Normal,42346334.49507117
2022-12-06,fwd_recv_2y5y,Monte Carlo,41377705.90022308
2022-12-06,fwd_recv_2y5y,PCA + GARCH,63880359.58286905
2022-12-06,fwd_recv_5y5y,Delta-Normal,79955631.63026224
2022-12-06,fwd_recv_5y5y,Monte Carlo,78287415.08819528
2022-12-06,fwd_recv_5y5y,PCA + GARCH,122151935.9715483
2022-12-06,payer_5y,Delta-Normal,222115479.91173548
2022-12-06,payer_5y,Monte Carlo,222175776.07583615
2022-12-06,payer_5y,PCA + GARCH,470618125.6791527
2022-12-06,payer_10y,Delta-Normal,326256142.60409206
2022-12-06,payer_10y,Monte Carlo,327246900.5494097
2022-12-06,payer_10y,PCA + GARCH,696531144.7411538
2022-12-13,unhedged,Delta-Normal,113805673.23997125
2022-12-13,unhedged,Monte Carlo,114635384.77369364
2022-12-13,unhedged,PCA + GARCH,222058735.933333
2022-12-13,irs_recv_5y,Delta-Normal,16005498.918953653
2022-12-13,irs_recv_5y,Monte Carlo,15769914.632724322
2022-12-13,irs_recv_5y,PCA + GARCH,18819261.29066681
2022-12-13,irs_recv_10y,Delta-Normal,113615304.65577933
2022-12-13,irs_recv_10y,Monte Carlo,112321129.01156813
2022-12-13,irs_recv_10y,PCA + GARCH,192385393.21499202
2022-12-13,fwd_recv_2y5y,Delta-Normal,42229838.68427206
2022-12-13,fwd_recv_2y5y,Monte Carlo,41911078.961297035
2022-12-13,fwd_recv_2y5y,PCA + GARCH,56631960.62125034
2022-12-13,fwd_recv_5y5y,Delta-Normal,79808702.31747018
2022-12-13,fwd_recv_5y5y,Monte Carlo,79303991.76892251
2022-12-13,fwd_recv_5y5y,PCA + GARCH,109073396.13804427
2022-12-13,payer_5y,Delta-Normal,221761953.68373132
2022-12-13,payer_5y,Monte Carlo,224516433.85096163
2022-12-13,payer_5y,PCA + GARCH,435521152.74627024
2022-12-13,payer_10y,Delta-Normal,324199773.7332427
2022-12-13,payer_10y,Monte Carlo,329263266.8135165
2022-12-13,payer_10y,PCA + GARCH,634580082.4226227
2022-12-20,unhedged,Delta-Normal,114691412.50019084
2022-12-20,unhedged,Monte Carlo,113555815.11722116
2022-12-20,unhedged,PCA + GARCH,242647597.112282
2022-12-20,irs_recv_5y,Delta-Normal,16882859.74766109
2022-12-20,irs_recv_5y,Monte Carlo,16653992.321682746
2022-12-20,irs_recv_5y,PCA + GARCH,28097663.526850265
2022-12-20,irs_recv_10y,Delta-Normal,108005541.138192
2022-12-20,irs_recv_10y,Monte Carlo,104770712.36534013
2022-12-20,irs_recv_10y,PCA + GARCH,212391760.53275338
2022-12-20,fwd_recv_2y5y,Delta-Normal,42325191.84739253
2022-12-20,fwd_recv_2y5y,Monte Carlo,41770536.95507117
2022-12-20,fwd_recv_2y5y,PCA + GARCH,77153113.2920543
2022-12-20,fwd_recv_5y5y,Delta-Normal,80016711.34902409
2022-12-20,fwd_recv_5y5y,Monte Carlo,79069657.71662968
2022-12-20,fwd_recv_5y5y,PCA + GARCH,150761167.3376192
2022-12-20,payer_5y,Delta-Normal,221624187.3412696
2022-12-20,payer_5y,Monte Carlo,219787940.7731501
2022-12-20,payer_5y,PCA + GARCH,472632888.69534963
2022-12-20,payer_10y,Delta-Normal,319390714.0437016
2022-12-20,payer_10y,Monte Carlo,320578388.02874553
2022-12-20,payer_10y,PCA + GARCH,683095595.4483162
2022-12-28,unhedged,Delta-Normal,115129292.19072697
2022-12-28,unhedged,Monte Carlo,118243860.12045164
2022-12-28,unhedged,PCA + GARCH,224152797.35343343
2022-12-28,irs_recv_5y,Delta-Normal,17393182.710271947
2022-12-28,irs_recv_5y,Monte Carlo,17271494.655384284
2022-12-28,irs_recv_5y,PCA + GARCH,28176374.701240115
2022-12-28,irs_recv_10y,Delta-Normal,104687878.87419704
2022-12-28,irs_recv_10y,Monte Carlo,103744028.0826287
2022-12-28,irs_recv_10y,PCA + GARCH,191036183.7211962
2022-12-28,fwd_recv_2y5y,Delta-Normal,42305477.96761109
2022-12-28,fwd_recv_2y5y,Monte Carlo,42243635.34353483
2022-12-28,fwd_recv_2y5y,PCA + GARCH,68950291.959015
2022-12-28,fwd_recv_5y5y,Delta-Normal,79945345.26011452
2022-12-28,fwd_recv_5y5y,Monte Carlo,80093498.15729511
2022-12-28,fwd_recv_5y5y,PCA + GARCH,136765383.11706704
2022-12-28,payer_5y,Delta-Normal,221325942.55010578
2022-12-28,payer_5y,Monte Carlo,227355864.67179152
2022-12-28,payer_5y,PCA + GARCH,430929806.08583516
2022-12-28,payer_10y,Delta-Normal,316497768.6893416
2022-12-28,payer_10y,Monte Carlo,323047117.97508204
2022-12-28,payer_10y,PCA + GARCH,625100824.2308022
2023-01-04,unhedged,Delta-Normal,115774139.93482654
2023-01-04,unhedged,Monte Carlo,117293836.19390368
2023-01-04,unhedged,PCA + GARCH,243729012.67303297
2023-01-04,irs_recv_5y,Delta-Normal,16788421.79262023
2023-01-04,irs_recv_5y,Monte Carlo,16680756.440762693
2023-01-04,irs_recv_5y,PCA + GARCH,26064122.443934303
2023-01-04,irs_recv_10y,Delta-Normal,110195896.26030226
2023-01-04,irs_recv_10y,Monte Carlo,107806792.69077753
2023-01-04,irs_recv_10y,PCA + GARCH,209167817.2451307
2023-01-04,fwd_recv_2y5y,Delta-Normal,42439890.68100421
2023-01-04,fwd_recv_2y5y,Monte Carlo,41975385.183657266
2023-01-04,fwd_recv_2y5y,PCA + GARCH,71131060.44090033
2023-01-04,fwd_recv_5y5y,Delta-Normal,80156518.14217602
2023-01-04,fwd_recv_5y5y,Monte Carlo,80687231.84152953
2023-01-04,fwd_recv_5y5y,PCA + GARCH,138541498.66264346
2023-01-04,payer_5y,Delta-Normal,224117555.7518966
2023-01-04,payer_5y,Monte Carlo,228970661.58601874
2023-01-04,payer_5y,PCA + GARCH,473088015.0328941
2023-01-04,payer_10y,Delta-Normal,324021152.29567397
2023-01-04,payer_10y,Monte Carlo,328891784.95980984
2023-01-04,payer_10y,PCA + GARCH,686019686.3042916
2023-01-11,unhedged,Delta-Normal,116164791.73996165
2023-01-11,unhedged,Monte Carlo,115401789.79526985
2023-01-11,unhedged,PCA + GARCH,240385655.58654347
2023-01-11,irs_recv_5y,Delta-Normal,16588789.019213295
2023-01-11,irs_recv_5y,Monte Carlo,16267772.02940468
2023-01-11,irs_recv_5y,PCA + GARCH,24404415.50513475
2023-01-11,irs_recv_10y,Delta-Normal,112379700.05599138
2023-01-11,irs_recv_10y,Monte Carlo,110636427.12126653
2023-01-11,irs_recv_10y,PCA + GARCH,204533225.64775717
2023-01-11,fwd_recv_2y5y,Delta-Normal,42481904.11906286
2023-01-11,fwd_recv_2y5y,Monte Carlo,42009301.883684136
2023-01-11,fwd_recv_2y5y,PCA + GARCH,64201504.63276141
2023-01-11,fwd_recv_5y5y,Delta-Normal,80302282.42961217
2023-01-11,fwd_recv_5y5y,Monte Carlo,78726611.00886488
2023-01-11,fwd_recv_5y5y,PCA + GARCH,126025214.73888174
2023-01-11,payer_5y,Delta-Normal,225485883.4857637
2023-01-11,payer_5y,Monte Carlo,224870935.53367627
2023-01-11,payer_5y,PCA + GARCH,468094387.49216163
2023-01-11,payer_10y,Delta-Normal,327271148.29246956
2023-01-11,payer_10y,Monte Carlo,326764839.1726961
2023-01-11,payer_10y,PCA + GARCH,684558299.6258216
2023-01-18,unhedged,Delta-Normal,116733681.12454887
2023-01-18,unhedged,Monte Carlo,119106524.73400477
2023-01-18,unhedged,PCA + GARCH,231016809.1892091
2023-01-18,irs_recv_5y,Delta-Normal,16317299.960153347
2023-01-18,irs_recv_5y,Monte Carlo,15984714.220483137
2023-01-18,irs_recv_5y,PCA + GARCH,23402910.563830677
2023-01-18,irs_recv_10y,Delta-Normal,116090692.57882987
2023-01-18,irs_recv_10y,Monte Carlo,115083113.19229746
2023-01-18,irs_recv_10y,PCA + GARCH,204516276.71818694
2023-01-18,fwd_recv_2y5y,Delta-Normal,42694591.89848928
2023-01-18,fwd_recv_2y5y,Monte Carlo,42616190.29186361
2023-01-18,fwd_recv_2y5y,PCA + GARCH,60789190.338563636
2023-01-18,fwd_recv_5y5y,Delta-Normal,80622801.53459908
2023-01-18,fwd_recv_5y5y,Monte Carlo,80493620.13726395
2023-01-18,fwd_recv_5y5y,PCA + GARCH,120221638.20171192
2023-01-18,payer_5y,Delta-Normal,227497553.52560142
2023-01-18,payer_5y,Monte Carlo,231832061.6083889
2023-01-18,payer_5y,PCA + GARCH,451450090.83387554
2023-01-18,payer_10y,Delta-Normal,332537181.2563336
2023-01-18,payer_10y,Monte Carlo,340495854.78273416
2023-01-18,payer_10y,PCA + GARCH,666624518.2768356
2023-01-25,unhedged,Delta-Normal,116937977.59387626
2023-01-25,unhedged,Monte Carlo,117399260.37131175
2023-01-25,unhedged,PCA + GARCH,226489948.42403188
2023-01-25,irs_recv_5y,Delta-Normal,16643401.972280543
2023-01-25,irs_recv_5y,Monte Carlo,16519038.192145946
2023-01-25,irs_recv_5y,PCA + GARCH,23225365.79448703
2023-01-25,irs_recv_10y,Delta-Normal,113011419.99553284
2023-01-25,irs_recv_10y,Monte Carlo,113704939.18356787
2023-01-25,irs_recv_10y,PCA + GARCH,193548960.95258185
2023-01-25,fwd_recv_2y5y,Delta-Normal,42479313.209133945
2023-01-25,fwd_recv_2y5y,Monte Carlo,42513978.05004027
2023-01-25,fwd_recv_2y5y,PCA + GARCH,55713760.71124478
2023-01-25,fwd_recv_5y5y,Delta-Normal,80281906.21561797
2023-01-25,fwd_recv_5y5y,Monte Carlo,80198823.03740212
2023-01-25,fwd_recv_5y5y,PCA + GARCH,112639709.83844733
2023-01-25,payer_5y,Delta-Normal,226959396.5019234
2023-01-25,payer_5y,Monte Carlo,228827170.64930078
2023-01-25,payer_5y,PCA + GARCH,442052032.32520235
2023-01-25,payer_10y,Delta-Normal,329552963.36590886
2023-01-25,payer_10y,Monte Carlo,332259373.2143321
2023-01-25,payer_10y,PCA + GARCH,640547930.8941009
2023-02-01,unhedged,Delta-Normal,116999548.38767044
2023-02-01,unhedged,Monte Carlo,117162641.8024164
2023-02-01,unhedged,PCA + GARCH,206453884.5763506
2023-02-01,irs_recv_5y,Delta-Normal,16860385.118455075
2023-02-01,irs_recv_5y,Monte Carlo,16538651.794811444
2023-02-01,irs_recv_5y,PCA + GARCH,21795203.391150706
2023-02-01,irs_recv_10y,Delta-Normal,111215369.56172395
2023-02-01,irs_recv_10y,Monte Carlo,109793629.35137774
2023-02-01,irs_recv_10y,PCA + GARCH,172247929.20121068
2023-02-01,fwd_recv_2y5y,Delta-Normal,42337384.20512883
2023-02-01,fwd_recv_2y5y,Monte Carlo,42459581.11963887
2023-02-01,fwd_recv_2y5y,PCA + GARCH,49916153.179212086
2023-02-01,fwd_recv_5y5y,Delta-Normal,80049915.81350105
2023-02-01,fwd_recv_5y5y,Monte Carlo,80541083.13025708
2023-02-01,fwd_recv_5y5y,PCA + GARCH,100326025.12652603
2023-02-01,payer_5y,Delta-Normal,226464092.08311656
2023-02-01,payer_5y,Monte Carlo,228887021.41824037
2023-02-01,payer_5y,PCA + GARCH,401663746.30834705
2023-02-01,payer_10y,Delta-Normal,327703069.08879334
2023-02-01,payer_10y,Monte Carlo,333193834.0048403
2023-02-01,payer_10y,PCA + GARCH,579106607.1759206
2023-02-08,unhedged,Delta-Normal,118513690.70749696
2023-02-08,unhedged,Monte Carlo,119287596.58164586
2023-02-08,unhedged,PCA + GARCH,270243368.5534578
2023-02-08,irs_recv_5y,Delta-Normal,16882755.328187317
2023-02-08,irs_recv_5y,Monte Carlo,16624993.707324907
2023-02-08,irs_recv_5y,PCA + GARCH,23291939.11796749
2023-02-08,irs_recv_10y,Delta-Normal,111381051.9886207
2023-02-08,irs_recv_10y,Monte Carlo,109294648.9135874
2023-02-08,irs_recv_10y,PCA + GARCH,207337548.60702485
2023-02-08,fwd_recv_2y5y,Delta-Normal,42375335.3886873
2023-02-08,fwd_recv_2y5y,Monte Carlo,42588687.84330062
2023-02-08,fwd_recv_2y5y,PCA + GARCH,46207175.50831715
2023-02-08,fwd_recv_5y5y,Delta-Normal,80181501.31625009
2023-02-08,fwd_recv_5y5y,Monte Carlo,79678757.2272566
2023-02-08,fwd_recv_5y5y,PCA + GARCH,99261362.61840335
2023-02-08,payer_5y,Delta-Normal,229411772.9168928
2023-02-08,payer_5y,Monte Carlo,231742604.15135574
2023-02-08,payer_5y,PCA + GARCH,525972244.35733515
2023-02-08,payer_10y,Delta-Normal,330945504.3684306
2023-02-08,payer_10y,Monte Carlo,335081222.9609667
2023-02-08,payer_10y,PCA + GARCH,753963657.5282836
2023-02-15,unhedged,Delta-Normal,118654039.34446447
2023-02-15,unhedged,Monte Carlo,119968865.72901233
2023-02-15,unhedged,PCA + GARCH,235512991.83516276
2023-02-15,irs_recv_5y,Delta-Normal,17309734.947317217
2023-02-15,irs_recv_5y,Monte Carlo,17150184.043109376
2023-02-15,irs_recv_5y,PCA + GARCH,23161640.583721712
2023-02-15,irs_recv_10y,Delta-Normal,108684239.6258992
2023-02-15,irs_recv_10y,Monte Carlo,106345765.29342288
2023-02-15,irs_recv_10y,PCA + GARCH,180315899.38071775
2023-02-15,fwd_recv_2y5y,Delta-Normal,42270495.772759475
2023-02-15,fwd_recv_2y5y,Monte Carlo,41580952.48157448
2023-02-15,fwd_recv_2y5y,PCA + GARCH,46927591.684153594
2023-02-15,fwd_recv_5y5y,Delta-Normal,80007112.68852629
2023-02-15,fwd_recv_5y5y,Monte Carlo,78619751.54760943
2023-02-15,fwd_recv_5y5y,PCA + GARCH,97619424.23092008
2023-02-15,payer_5y,Delta-Normal,228674270.26701245
2023-02-15,payer_5y,Monte Carlo,231600270.6656723
2023-02-15,payer_5y,PCA + GARCH,455191462.6755826
2023-02-15,payer_10y,Delta-Normal,328197458.78542197
2023-02-15,payer_10y,Monte Carlo,332822450.5688742
2023-02-15,payer_10y,PCA + GARCH,646967830.6216801
2023-02-22,unhedged,Delta-Normal,118644315.80139904
2023-02-22,unhedged,Monte Carlo,116977586.89780818
2023-02-22,unhedged,PCA + GARCH,212686980.16462383
2023-02-22,irs_recv_5y,Delta-Normal,17571060.178304855
2023-02-22,irs_recv_5y,Monte Carlo,16976570.248402487
2023-02-22,irs_recv_5y,PCA + GARCH,22402592.556437638
2023-02-22,irs_recv_10y,Delta-Normal,107096774.95967712
2023-02-22,irs_recv_10y,Monte Carlo,105559089.54041985
2023-02-22,irs_recv_10y,PCA + GARCH,160719323.79159826
2023-02-22,fwd_recv_2y5y,Delta-Normal,42220671.32473527
2023-02-22,fwd_recv_2y5y,Monte Carlo,41396049.41236872
2023-02-22,fwd_recv_2y5y,PCA + GARCH,42706002.0358468
2023-02-22,fwd_recv_5y5y,Delta-Normal,79883532.15923873
2023-02-22,fwd_recv_5y5y,Monte Carlo,79427925.69532336
2023-02-22,fwd_recv_5y5y,PCA + GARCH,89928663.2345753
2023-02-22,payer_5y,Delta-Normal,228099350.6410611
2023-02-22,payer_5y,Monte Carlo,224395982.6962589
2023-02-22,payer_5y,PCA + GARCH,410840890.0394902
2023-02-22,payer_10y,Delta-Normal,326420751.82210916
2023-02-22,payer_10y,Monte Carlo,325235404.3555008
2023-02-22,payer_10y,PCA + GARCH,582226366.6112591
2023-03-01,unhedged,Delta-Normal,118819886.23462369
2023-03-01,unhedged,Monte Carlo,119098960.92459221
2023-03-01,unhedged,PCA + GARCH,201723277.73606107
2023-03-01,irs_recv_5y,Delta-Normal,18357043.08347548
2023-03-01,irs_recv_5y,Monte Carlo,18128693.419671528
2023-03-01,irs_recv_5y,PCA + GARCH,22829209.25736813
2023-03-01,irs_recv_10y,Delta-Normal,103243968.90727003
2023-03-01,irs_recv_10y,Monte Carlo,101307610.14961968
2023-03-01,irs_recv_10y,PCA + GARCH,154366406.0961496
2023-03-01,fwd_recv_2y5y,Delta-Normal,42359828.60126573
2023-03-01,fwd_recv_2y5y,Monte Carlo,42291977.15606687
2023-03-01,fwd_recv_2y5y,PCA + GARCH,52164739.48315417
2023-03-01,fwd_recv_5y5y,Delta-Normal,79749132.2311732
2023-03-01,fwd_recv_5y5y,Monte Carlo,79540739.8190395
2023-03-01,fwd_recv_5y5y,PCA + GARCH,102433233.7949428
2023-03-01,payer_5y,Delta-Normal,226889903.96122098
2023-03-01,payer_5y,Monte Carlo,228162879.13943464
2023-03-01,payer_5y,PCA + GARCH,385948957.8747366
2023-03-01,payer_10y,Delta-Normal,322368813.2054586
2023-03-01,payer_10y,Monte Carlo,323517071.0449569
2023-03-01,payer_10y,PCA + GARCH,546589738.2321202
2023-03-08,unhedged,Delta-Normal,118898945.54164252
2023-03-08,unhedged,Monte Carlo,120086474.0202139
2023-03-08,unhedged,PCA + GARCH,193159721.82687855
2023-03-08,irs_recv_5y,Delta-Normal,18379223.00737576
2023-03-08,irs_recv_5y,Monte Carlo,18198937.070216224
2023-03-08,irs_recv_5y,PCA + GARCH,23001602.591131937
2023-03-08,irs_recv_10y,Delta-Normal,104649753.60468324
2023-03-08,irs_recv_10y,Monte Carlo,102812362.34460755
2023-03-08,irs_recv_10y,PCA + GARCH,149985820.30026567
2023-03-08,fwd_recv_2y5y,Delta-Normal,42399304.97264677
2023-03-08,fwd_recv_2y5y,Monte Carlo,42711140.54305391
2023-03-08,fwd_recv_2y5y,PCA + GARCH,51805525.00705848
2023-03-08,fwd_recv_5y5y,Delta-Normal,79598180.23874182
2023-03-08,fwd_recv_5y5y,Monte Carlo,78463490.3494953
2023-03-08,fwd_recv_5y5y,PCA + GARCH,101698856.70954852
2023-03-08,payer_5y,Delta-Normal,227115083.00326738
2023-03-08,payer_5y,Monte Carlo,229656735.22703123
2023-03-08,payer_5y,PCA + GARCH,370441748.6293516
2023-03-08,payer_10y,Delta-Normal,324105947.5431772
2023-03-08,payer_10y,Monte Carlo,328152149.266658
2023-03-08,payer_10y,PCA + GARCH,529859689.47469014
2023-03-15,unhedged,Delta-Normal,120173410.82254556
2023-03-15,unhedged,Monte Carlo,121748763.6470638
2023-03-15,unhedged,PCA + GARCH,237778847.78542775
2023-03-15,irs_recv_5y,Delta-Normal,17636693.41224737
2023-03-15,irs_recv_5y,Monte Carlo,17492568.06822922
2023-03-15,irs_recv_5y,PCA + GARCH,45700387.421002544
2023-03-15,irs_recv_10y,Delta-Normal,110189786.02384204
2023-03-15,irs_recv_10y,Monte Carlo,108721743.63374026
2023-03-15,irs_recv_10y,PCA + GARCH,241251665.87491482
2023-03-15,fwd_recv_2y5y,Delta-Normal,43826157.747122414
2023-03-15,fwd_recv_2y5y,Monte Carlo,43847324.27410473
2023-03-15,fwd_recv_2y5y,PCA + GARCH,105930360.22447355
2023-03-15,fwd_recv_5y5y,Delta-Normal,80992356.85990785
2023-03-15,fwd_recv_5y5y,Monte Carlo,81430152.6415738
2023-03-15,fwd_recv_5y5y,PCA + GARCH,211150621.99667147
2023-03-15,payer_5y,Delta-Normal,231694739.74302799
2023-03-15,payer_5y,Monte Carlo,235110024.09606045
2023-03-15,payer_5y,PCA + GARCH,459460416.1385898
2023-03-15,payer_10y,Delta-Normal,332339610.039166
2023-03-15,payer_10y,Monte Carlo,337878900.6317558
2023-03-15,payer_10y,PCA + GARCH,671203353.1022398
2023-03-22,unhedged,Delta-Normal,121244213.74778093
2023-03-22,unhedged,Monte Carlo,122371784.34858882
2023-03-22,unhedged,PCA + GARCH,253025453.07820535
2023-03-22,irs_recv_5y,Delta-Normal,17878240.279950786
2023-03-22,irs_recv_5y,Monte Carlo,17796984.040092673
2023-03-22,irs_recv_5y,PCA + GARCH,48299723.098753005
2023-03-22,irs_recv_10y,Delta-Normal,109539193.80816834
2023-03-22,irs_recv_10y,Monte Carlo,107676013.28702149
2023-03-22,irs_recv_10y,PCA + GARCH,249747830.7962914
2023-03-22,fwd_recv_2y5y,Delta-Normal,44664440.054831974
2023-03-22,fwd_recv_2y5y,Monte Carlo,44561986.2623261
2023-03-22,fwd_recv_2y5y,PCA + GARCH,114012986.91189699
2023-03-22,fwd_recv_5y5y,Delta-Normal,81819148.93797655
2023-03-22,fwd_recv_5y5y,Monte Carlo,80086504.75770508
2023-03-22,fwd_recv_5y5y,PCA + GARCH,223990183.98077318
2023-03-22,payer_5y,Delta-Normal,233424821.06288913
2023-03-22,payer_5y,Monte Carlo,234122079.8263995
2023-03-22,payer_5y,PCA + GARCH,490723061.6167327
2023-03-22,payer_10y,Delta-Normal,333341409.05514073
2023-03-22,payer_10y,Monte Carlo,335182701.1585544
2023-03-22,payer_10y,PCA + GARCH,716190253.1999259
2023-03-29,unhedged,Delta-Normal,121764094.88961552
2023-03-29,unhedged,Monte Carlo,120913192.9581532
2023-03-29,unhedged,PCA + GARCH,260924046.351971
2023-03-29,irs_recv_5y,Delta-Normal,17812119.056114975
2023-03-29,irs_recv_5y,Monte Carlo,17192249.01030874
2023-03-29,irs_recv_5y,PCA + GARCH,45898466.904364884
2023-03-29,irs_recv_10y,Delta-Normal,109696223.0728981
2023-03-29,irs_recv_10y,Monte Carlo,107803778.03409769
2023-03-29,irs_recv_10y,PCA + GARCH,253868266.9217328
2023-03-29,fwd_recv_2y5y,Delta-Normal,45012536.234917596
2023-03-29,fwd_recv_2y5y,Monte Carlo,43976207.3631205
2023-03-29,fwd_recv_2y5y,PCA + GARCH,115440315.25763734
2023-03-29,fwd_recv_5y5y,Delta-Normal,82536765.8052114
